rating,text,parent_asin,review_timestamp,title,item_model_number,involved_in_incident,sentiment_score_raw,sentiment_score,incident_description_safety_terms,text_safety_terms,involved_in_recall,recall_summary
5.0,please know that this is my first ever amazon review. this is probably one of the best bundles i spent for my electronics. the port is at a much superior angle than the rocket fish usb plug-in. if you’re a guy like myself who needs another usb port but don’t want to bother getting another two port plug then this will be for you.  i might even consider buying again for extras .  my only gripe is that may be the plug could be a little bit smaller but aside from that it’s worth your money.,b076c58ymx,2018-05-10,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.743,0.743,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,these wall chargers are great for travel and work or wherever you need extra chargers.  i have multiple devices so i'll get plenty of use out of these chargers.,b076c58ymx,2019-12-21,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6249,0.6249,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
3.0,"they charge well enough, but they overheat quickly (within half an hour of use or so...) and seem to charge slower once they heat up.",b076c58ymx,2021-08-16,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.1406,0.1406,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,this mirrored holster case is really convenient to use. i absolutely love it. i like it very much. my phone is also very unique.,b07vx6g194,2020-02-10,Riyeri Cover Compatible with Samsung Galaxy A70 Case Mirror Design 360 Full Body Protection Ultra Thin Shell Slim PU + PC Bumper Cell for Samsung Galaxy A70 Phone,adjustable,False,0.7902,0.7902,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
4.0,i like the way it looks. feels sturdy. nice grip. looks great goes along with my phone case. hope adhesive holds up.,b092zlwpbt,2021-10-19,ZIYE 2 Pack Phone Ring Holder Transparent Phone Finger Grip Universal 360 Degree Rotation Finger Ring Metal Kickstand Compatible iPhone Samsung and More Smartphones and Tablets(Silver&Rose Gold),adjustable,False,0.9062,0.9062,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,"this is a high quality wall charger that is easy to use at home, the office or on the go.  it does a great job at quickly charging my usb devices.  i would highly recommend this to anyone in need of a usb wall charger.",b076c58ymx,2018-10-08,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8687,0.8687,[],['loose'],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,very inexpensive way to solve charging problems while traveling. great product.,b076c58ymx,2020-03-10,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.4939,0.4939,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,works as expected,b076c58ymx,2018-10-06,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
1.0,"i am unsure why i expected more for the price, or maybe i didn't expect much at all. it functions fine, and seems pretty durable - but it is bulky and looks cheap.",b092zlwpbt,2022-03-11,ZIYE 2 Pack Phone Ring Holder Transparent Phone Finger Grip Universal 360 Degree Rotation Finger Ring Metal Kickstand Compatible iPhone Samsung and More Smartphones and Tablets(Silver&Rose Gold),adjustable,False,0.25,0.25,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,"i've had these for 3 weeks now and they work fine so far. i use them for smaller rechargeable devices like mp3 players, rechargeable flashlights, and bike lights, and i've even used these to charge my new phone and a large heavy duty work light with no problem, since then i've purchased some 2.1/2.4  amp chargers for the latter devices.<br />they don't get hot, and no failures yet.<br />and i've also discovered that not all charging/data cords are created equally. do yourself a favor if you haven't already, and spend a little extra money on higher quality cords, cheap charge cords are much of the reason the charger and it's corresponding devices will often times get hot when charging, and excessive heat will deteriorate lithium batteries faster.  and you couldn't have convinced me otherwise before i tried it and saw it with my own eyes.<br />so if these don't hold up to the test of time, i will update my review accordingly.<br />i would buy again, and highly recommend.<br />considering these and some others that i've recently purchased from amazon, recently and during the last  year or so, the only problem now is, i have way more wall chargers than devices to charge.<br />sounds like it's time to do some regifting.",b076c58ymx,2022-03-14,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8744,0.8744,[],"['loose', 'hot', 'weak']",True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"they work and they work well. 3 for a low price, they're a steal.",b076c58ymx,2020-07-08,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,-0.4939,-0.4939,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
3.0,i was really looking forward to this as it would serve two function: as a stand/holder for my phone; and a magnet for my car phone holder.  but the whole thing broke after two weeks. 😕,b091f7pqrk,2021-12-26,"ZIYE Universal Phone Ring Holder Finger Kickstand, Foldable Cell Phone Stand 360 Degree Rotation Metal Ring Grip Holder for Magnetic Car Mount Compatible with All Smartphone (Gold)",adjustable,False,-0.7684,-0.7684,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,"so far so good. they all work, my phone charges without problems using different cables. can’t complain.",b076c58ymx,2021-02-04,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.4076,0.4076,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,works as expected,b076c58ymx,2018-07-29,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,used these on a samsung galaxy xcover and they work great.<br />get a fast charge with these and they don't cause a significant amount of battery heat like most i've tried.<br />they were very well packaged also.<br />i bought 6 more after trying these and plan to give them as gifts.<br />great product  :),b076c58ymx,2022-11-30,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.886,0.886,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,have tested these.  they meet specs.  like them for overnight charging without fear of anything overheating.  two fit in one wall outlet.,b076c58ymx,2022-12-08,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.7669,0.7669,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
2.0,but gets concerningly hot.,b076c58ymx,2018-03-14,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
1.0,don't waste your money. the adhesive came with a large bump in the center and with dirt stuck in the adhesive (gross!),b092zlwpbt,2022-01-14,ZIYE 2 Pack Phone Ring Holder Transparent Phone Finger Grip Universal 360 Degree Rotation Finger Ring Metal Kickstand Compatible iPhone Samsung and More Smartphones and Tablets(Silver&Rose Gold),adjustable,False,-0.6662,-0.6662,[],['stuck'],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,great price for a 3pk! works with all of our various usb charger cords.,b076c58ymx,2018-07-05,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6588,0.6588,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,can charge everything now,b076c58ymx,2018-05-10,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,they work as expected,b076c58ymx,2022-04-03,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,work great for e-cigs. getting hard to find at brick and mortar shops.,b076c58ymx,2019-07-20,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.5719,0.5719,[],['severe'],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
1.0,charging a phone for just a few minutes and touched the adapter not thinking anything of it and it was hot. that was the first time i used the thing. no way will i trust these things not to start a fire. wish i had kept the box. what a waste. do not recommend.,b076c58ymx,2020-11-07,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,-0.3632,-0.3632,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,work great months later!,b076c58ymx,2019-05-26,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6588,0.6588,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
1.0,theyr ok,b076c58ymx,2020-03-01,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.296,0.296,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"this is a great charger for overnight charging. my ticwatch recommends a 5volt, 1amp charger.",b076c58ymx,2020-02-09,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.7184,0.7184,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,i really like the size of these. they work and aren’t so awkward in small spaces!,b076c58ymx,2022-07-31,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2427,0.2427,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"this set of three charges is a great value for the money.  the chargers have proven to be well constructed, very reliable, and work with my iphone, ipads, kindle tablets, and 510 threaded batteries.  definitely a recommended buy - i have bought a number of times.",b076c58ymx,2018-11-05,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.8834,0.8834,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,arrived on time and do the job well,b076c58ymx,2020-12-03,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.2732,0.2732,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
2.0,they break easily and made in china,b076c58ymx,2019-03-06,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.34,0.34,[],"['breakage', 'fracture', 'break']",True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"works perfectly, as described, fast shipping.",b076c58ymx,2018-06-17,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.6369,0.6369,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,works great and a good price.,b076c58ymx,2019-03-22,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.7906,0.7906,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,very clear and sturdy,b092zlwpbt,2021-07-18,ZIYE 2 Pack Phone Ring Holder Transparent Phone Finger Grip Universal 360 Degree Rotation Finger Ring Metal Kickstand Compatible iPhone Samsung and More Smartphones and Tablets(Silver&Rose Gold),adjustable,False,0.4391,0.4391,[],[],True,"april 17, 1995 release # 95-102 washington, dc - cpsc, the kmart corporation of troy, mich., is recalling 148,990 desk chairs. the chair's seat post may unexpectedly separate from the pedestal base, causing someone sitting in the chair to fall.consumers can identify the recalled chairs by kmart product code 21-86-61, item code 010218661114, printed on the outside of the retail carton. the chairs do not have an item number printed on them. the chair, which kmart sold nationwide from july 1993 to march 1995 for $29.99, was packaged unassembled in a cardboard box labeled in part ""basic designs adjustable office chair *** made in taiwan"". the gray upholstered rotary desk chair has a non-tilt seat and fixed back. the seat is attached to a five-prong metal pedestal base by a one-inch wide steel rod. there are two wheel casters on each prong of the pedestal base. the kmart corporation reported this hazard to cpsc after receiving seven reports of the seat unexpectedly detaching from the pedestal base.consumers who own these chairs should stop using them immediately and return the chairs to any k-mart store for a refund. replacement chairs will be available after may 15, 1995. consumers who need more information about this recall should contact any kmart store"
5.0,just as described and what i needed,b076c58ymx,2019-03-14,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
5.0,"they work as described. i bought a set of grow lights that did not come with a regular wall plug, but a usb plug. these little ""converters"" worked.",b076c58ymx,2020-07-14,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,0.0,0.0,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
4.0,these do work better than the cube chargers i have but are a little large to use in strip outlets blocks adjoining outlet,b076c58ymx,2018-11-10,Wall Charger Abosi 3 Pack 5V 1A UL Certified Universal Power Adapter USB 1 Port Home Wall Charger Plug Compatible with iPhone Samsung and More Device UL Listed,tpa95a050100uu,False,-0.1027,-0.1027,[],[],True,"this recall involves the black power adapter sold with the nook tablet 7"". the adapter bears markings: model number tpa-95a050100uu, manufacture date 201610. the nook tablet 7"" model number bntv450 is located on the back of the nook."
