rating,review_title,text,parent_asin,review_timestamp,cleaned_text,truncated_text,title,main_category,item_model_number,manufacturer,brand,UPC,language,asin_match,model_number_match,upc_match,involved_in_incident,incident_report_date,incident_description,incident_purchase_date,extracted_model_numbers_brand_model,Report Date_upc,Incident Description_upc,Purchase Date_upc,extracted_asins,Report Date,Incident Description,Purchase Date,Manufacturer / Importer / Private Labeler Name,Brand,extracted_model_numbers,Report Date_brand,Incident Description_brand,Purchase Date_brand,Brand_brand,Report Date_manufacturer,Incident Description_manufacturer,Purchase Date_manufacturer,Manufacturer / Importer / Private Labeler Name_manufacturer,extracted_model_numbers_model,Report Date_model,Incident Description_model,Purchase Date_model
3.0,Some Spilled in bag when delivered,I have not used the product today but it was delivered today and it was spilled all over the place in the bag. It wasn’t a bunch but enough to where I have to clean it all up with something.,b09qh6xvz4,2023-01-09,used product today delivered spilled place bag wasnt bunch enough clean something,used product today delivered spilled place bag wasnt bunch enough clean something,"Beast Bond Epoxy Resin Kit, 1 Gallon High-Performance Epoxy Resin, Self-Leveling, Minimal Bubbles, Clear, Glossy, UV Resistant, Perfect for Table Tops, Crafts. DIY & Pro Number 1 Choice",Health & Personal Care,none,none,beast bond,,en,True,False,False,True,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,,,,,b09qh6xvz4,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,doctors best products inc,beast bond,,,,,,,,,,,,,
4.0,"Love the convenience, but...","I purchased this for the convenience of navigating my steps.  For that purpose, I give this five stars. However, the suction/p owner is not the best.  I am surprised at Hoover.  Therefore, I deducted one star.  This machine straps across the body effortlessly and is lightweight.  The cord is also generous.  I can do the entire downstairs and two flights of stairs without unplugging.",b0922jzdm1,2017-04-18,purchased convenience navigating step purpose give five star however suctionp owner best surprised hoover therefore deducted one machine strap across body effortlessly lightweight cord also generous entire downstairs two flight stair without unplugging,purchased convenience navigating step purpose give five star however suctionp owner best surprised hoover therefore deducted one machine strap across body effortlessly lightweight cord also generous entire downstairs two flight stair without unplugging,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0,,,,,,,,,,,,,,,,,,,,ch30000,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0
4.0,"Love the convenience, but...","I purchased this for the convenience of navigating my steps.  For that purpose, I give this five stars. However, the suction/p owner is not the best.  I am surprised at Hoover.  Therefore, I deducted one star.  This machine straps across the body effortlessly and is lightweight.  The cord is also generous.  I can do the entire downstairs and two flights of stairs without unplugging.",b0922jzdm1,2017-04-18,purchased convenience navigating step purpose give five star however suctionp owner best surprised hoover therefore deducted one machine strap across body effortlessly lightweight cord also generous entire downstairs two flight stair without unplugging,purchased convenience navigating step purpose give five star however suctionp owner best surprised hoover therefore deducted one machine strap across body effortlessly lightweight cord also generous entire downstairs two flight stair without unplugging,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0,,,,,,,,,,,,,,,,,,,,ch30000,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0
1.0,Terrible Epoxy Do Not Buy Waste of Money,"We have been doing resin for over 5 years and decided to try a new brand because the usual one was out of stock. This resin is the worst we have ever used. It’s super super thin doesn’t evenly coat, and the overall finish of the product is subpar. We have been pouring for over 5 years so before people say “you don’t know how to do it” I’m telling you we do. With hundreds and hundreds of items made I highly suggest avoiding this resin",b09qh6xvz4,2022-12-29,resin year decided try new brand usual one stock worst ever used super thin doesnt evenly coat overall finish product subpar pouring people say dont know im telling hundred item made highly suggest avoiding,resin year decided try new brand usual one stock worst ever used super thin doesnt evenly coat overall finish product subpar pouring people say dont know im telling hundred item made highly suggest avoiding,"Beast Bond Epoxy Resin Kit, 1 Gallon High-Performance Epoxy Resin, Self-Leveling, Minimal Bubbles, Clear, Glossy, UV Resistant, Perfect for Table Tops, Crafts. DIY & Pro Number 1 Choice",Health & Personal Care,none,none,beast bond,,en,True,False,False,True,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,,,,,b09qh6xvz4,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,doctors best products inc,beast bond,,,,,,,,,,,,,
5.0,toughest drywall anchor I could find!,"After my medicine cabinet fell off the wall, I knew I needed something stronger. I should be able to do pull-ups with 4 of these now securing it to the wall!",b0050swswu,2022-03-05,medicine cabinet fell wall knew needed something stronger able pullups securing,medicine cabinet fell wall knew needed something stronger able pullups securing,WingIts RC-MAW35-6 Master Anchor for Drywall Size 6-Pack Color Name: Stainless Steel 6 Unit Count Type: Per Pack,Tools & Home Improvement,rcmaw356,wingits,wingits,,en,False,True,False,True,1/6/2023 0:00,"a 50 pound [redacted] wall shelf was mounted over my son's bed with ""wingits world's strongest fastener standard (6-anchors)"" fell from the wall and onto my son's bed.  had he been in the bed he could have been killed or seriously injured.  the mounting anchors were purchased from home depot.  this is the information on home depot's website for the product ""wingits - world's strongest fastener - wingits are rated up to 300 lbs. (depending on application) and will never loosen.""   we used 3 anchors and the plastic section on them  failed / cracked and the cabinet fell.  this has been very upsetting.  we did a product review on home depot's website with photos but they have not posted it, it has to be reviewed.  this product needs to be removed from the market before it causes serious injury.  this happened on 1/3/2023 and the anchors were purchased and installed october 2014.",41932.0,,,,,,,,,,,,,,,,,,,,rcmaw356,1/6/2023 0:00,"a 50 pound [redacted] wall shelf was mounted over my son's bed with ""wingits world's strongest fastener standard (6-anchors)"" fell from the wall and onto my son's bed.  had he been in the bed he could have been killed or seriously injured.  the mounting anchors were purchased from home depot.  this is the information on home depot's website for the product ""wingits - world's strongest fastener - wingits are rated up to 300 lbs. (depending on application) and will never loosen.""   we used 3 anchors and the plastic section on them  failed / cracked and the cabinet fell.  this has been very upsetting.  we did a product review on home depot's website with photos but they have not posted it, it has to be reviewed.  this product needs to be removed from the market before it causes serious injury.  this happened on 1/3/2023 and the anchors were purchased and installed october 2014.",41932.0
1.0,I do not recommend this product,We have had this for a couple of years.  I only use it a couple of times a year.  Went to use it last night and it sounds awful.  I ALWAYS had leakage problems (both clean and dirty water).  Also it seemed to leave the carpets more wet than the previous cleaner did.  Seems as it needs to be replaced and for the problems I have had I refuse to spend this much.  I will be going with a different machine.,b01m3rpnpc,2015-11-18,couple year use time went last night sound awful always leakage problem clean dirty water also seemed leave carpet wet previous cleaner seems need replaced refuse spend much going different machine,couple year use time went last night sound awful always leakage problem clean dirty water also seemed leave carpet wet previous cleaner seems need replaced refuse spend much going different machine,Hoover Max Extract 77 Multi Surface Pro Hardwood Floor and Carpet Cleaner Machine FH50240,Amazon Home,fh50240,hoover,none,,en,False,True,False,True,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0,,,,,,,,,,,,,,,,,,,,fh50240,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0
1.0,Bad,I used six times  over three years and now the water won’t drain in the machine.,b01m3rpnpc,2020-06-18,used six time three year water wont drain machine,used six time three year water wont drain machine,Hoover Max Extract 77 Multi Surface Pro Hardwood Floor and Carpet Cleaner Machine FH50240,Amazon Home,fh50240,hoover,none,,en,False,True,False,True,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0,,,,,,,,,,,,,,,,,,,,fh50240,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0
2.0,Huge!,"These are MUCH larger than I anticipated them being and could not use 2 in close proximity. I now have a huge hole in the wall and will have to patch the drywall. Unless you are hanging something heavy and not need them close, give it a try. However, it was not the right product to hang toilet paper holder. (I have 4 boys and they are tough on just about everything)",b0050swswu,2021-03-21,much larger anticipated could use close proximity huge hole wall patch drywall unless hanging something heavy need give try however right product hang toilet paper holder boy tough everything,much larger anticipated could use close proximity huge hole wall patch drywall unless hanging something heavy need give try however right product hang toilet paper holder boy tough everything,WingIts RC-MAW35-6 Master Anchor for Drywall Size 6-Pack Color Name: Stainless Steel 6 Unit Count Type: Per Pack,Tools & Home Improvement,rcmaw356,wingits,wingits,,en,False,True,False,True,1/6/2023 0:00,"a 50 pound [redacted] wall shelf was mounted over my son's bed with ""wingits world's strongest fastener standard (6-anchors)"" fell from the wall and onto my son's bed.  had he been in the bed he could have been killed or seriously injured.  the mounting anchors were purchased from home depot.  this is the information on home depot's website for the product ""wingits - world's strongest fastener - wingits are rated up to 300 lbs. (depending on application) and will never loosen.""   we used 3 anchors and the plastic section on them  failed / cracked and the cabinet fell.  this has been very upsetting.  we did a product review on home depot's website with photos but they have not posted it, it has to be reviewed.  this product needs to be removed from the market before it causes serious injury.  this happened on 1/3/2023 and the anchors were purchased and installed october 2014.",41932.0,,,,,,,,,,,,,,,,,,,,rcmaw356,1/6/2023 0:00,"a 50 pound [redacted] wall shelf was mounted over my son's bed with ""wingits world's strongest fastener standard (6-anchors)"" fell from the wall and onto my son's bed.  had he been in the bed he could have been killed or seriously injured.  the mounting anchors were purchased from home depot.  this is the information on home depot's website for the product ""wingits - world's strongest fastener - wingits are rated up to 300 lbs. (depending on application) and will never loosen.""   we used 3 anchors and the plastic section on them  failed / cracked and the cabinet fell.  this has been very upsetting.  we did a product review on home depot's website with photos but they have not posted it, it has to be reviewed.  this product needs to be removed from the market before it causes serious injury.  this happened on 1/3/2023 and the anchors were purchased and installed october 2014.",41932.0
5.0,Love it,I love it saves me so much time cleaning hardwood floors and stairs. Easy to assemble and carry around,b0922jzdm1,2022-05-28,love save much time cleaning hardwood floor stair easy assemble carry around,love save much time cleaning hardwood floor stair easy assemble carry around,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0,,,,,,,,,,,,,,,,,,,,ch30000,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0
5.0,Love it,I love it saves me so much time cleaning hardwood floors and stairs. Easy to assemble and carry around,b0922jzdm1,2022-05-28,love save much time cleaning hardwood floor stair easy assemble carry around,love save much time cleaning hardwood floor stair easy assemble carry around,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0,,,,,,,,,,,,,,,,,,,,ch30000,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0
5.0,Well made product,"I love this little vacuum.<br />It has a nice long cord to reach all over the house plus the cord is orange so easy to see and not trip over.<br />The pieces stay connected - unlike the vacuum I replaced.<br />It has a nice snapping loop to secure the cord to the vacuum, a shoulder strap, what more could you want?",b0922jzdm1,2022-02-21,love little vacuumit nice long cord reach house plus orange easy see trip overthe piece stay connected unlike vacuum replacedit snapping loop secure shoulder strap could want,love little vacuumit nice long cord reach house plus orange easy see trip overthe piece stay connected unlike vacuum replacedit snapping loop secure shoulder strap could want,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0,,,,,,,,,,,,,,,,,,,,ch30000,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0
5.0,Well made product,"I love this little vacuum.<br />It has a nice long cord to reach all over the house plus the cord is orange so easy to see and not trip over.<br />The pieces stay connected - unlike the vacuum I replaced.<br />It has a nice snapping loop to secure the cord to the vacuum, a shoulder strap, what more could you want?",b0922jzdm1,2022-02-21,love little vacuumit nice long cord reach house plus orange easy see trip overthe piece stay connected unlike vacuum replacedit snapping loop secure shoulder strap could want,love little vacuumit nice long cord reach house plus orange easy see trip overthe piece stay connected unlike vacuum replacedit snapping loop secure shoulder strap could want,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0,,,,,,,,,,,,,,,,,,,,ch30000,12/6/2018 0:00,"one incident occurred again today.  when one of our cleaners plugged in the vacuum and turned it on she was unaware that one of the prongs on the plug had broken inside the solid plastic plug. and a ball of flames came out of the houses outlet. this is the 3rd one of this product that has had the plug break in this unusual way.

another issue with the same product is that where the cord enters the body of the vacuum, it has been breaking and exposing the wires. this has occurred on about 50% of these vacuums that we have purchased within the last year.",43404.0
2.0,77 is junk,"When it worked it worked great. In a little over a year we have been through 3 Max extract 77s. 2 the cheap plastic covering the bearing under the dark water has broke making an obnoxious whine/squeel, and on two they have also started leaking(1 hose fitting, 1seal to dark water). Compared to an older model I had that lasted 10+ years this is junk.",b01m3rpnpc,2015-05-27,worked great little year max extract cheap plastic covering bearing dark water broke making obnoxious whinesqueel two also started leaking hose fitting seal compared older model lasted junk,worked great little year max extract cheap plastic covering bearing dark water broke making obnoxious whinesqueel two also started leaking hose fitting seal compared older model lasted junk,Hoover Max Extract 77 Multi Surface Pro Hardwood Floor and Carpet Cleaner Machine FH50240,Amazon Home,fh50240,hoover,none,,en,False,True,False,True,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0,,,,,,,,,,,,,,,,,,,,fh50240,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0
5.0,SO totally happy!,"I am beyond happy with my purchase. Not only is the resin easy to use and mixes well, but the little extras that came with the kit were awesome. Helps makes projects so much easier. I have tried several different resin/epoxy products, but I believe I have finally found my forever product!",b09qh6xvz4,2022-12-15,beyond happy purchase resin easy use mix well little extra came kit awesome help make project much easier tried several different resinepoxy product believe finally found forever,beyond happy purchase resin easy use mix well little extra came kit awesome help make project much easier tried several different resinepoxy product believe finally found forever,"Beast Bond Epoxy Resin Kit, 1 Gallon High-Performance Epoxy Resin, Self-Leveling, Minimal Bubbles, Clear, Glossy, UV Resistant, Perfect for Table Tops, Crafts. DIY & Pro Number 1 Choice",Health & Personal Care,none,none,beast bond,,en,True,False,False,True,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,,,,,b09qh6xvz4,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,doctors best products inc,beast bond,,,,,,,,,,,,,
5.0,Super carpert cleaner.,"Love this. We have pets and needed something to help clean up, yet not choke on dog hair. We bought another brand, but it leaked and was a mess to use. We ended up making a worse mess trying to clean. So we found this for a decent price and the reviews were fab, so we gave it a try. We are very happy. Cleans like a charm, rotating brushes that you can remove and clean. Waste tank has an easy dump feature and also comes apart to clean inside. Would highly recommend this for anyone needing a good machine and especially with pets!",b01m3rpnpc,2014-05-14,love pet needed something help clean yet choke dog hair bought another brand leaked mess use ended making worse trying found decent price review fab gave try happy like charm rotating brush remove waste tank easy dump feature also come apart inside would highly recommend anyone needing good machine especially,love pet needed something help clean yet choke dog hair bought another brand leaked mess use ended making worse trying found decent price review fab gave try happy like charm rotating brush remove waste tank easy dump feature also come apart inside would highly recommend anyone needing good machine especially,Hoover Max Extract 77 Multi Surface Pro Hardwood Floor and Carpet Cleaner Machine FH50240,Amazon Home,fh50240,hoover,none,,en,False,True,False,True,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0,,,,,,,,,,,,,,,,,,,,fh50240,3/26/2015 0:00,"i was using a hoover extract max 77. sold at walmart. me and my 11 year old daughter were shampooing the bathroom carpet when all the sudden there was a loud pop sound. and sparks came our from under the cleaner into my carpet. the brealer tripped thankfully! however is we would have been on a smooth surface standing in wet conditiond, as im sure you realize things could have been much worse!",41864.0
5.0,Easy to use,Love it must try again was not even expecting the other item love it must try again,b09qh6xvz4,2022-04-07,love must try even expecting item,love must try even expecting item,"Beast Bond Epoxy Resin Kit, 1 Gallon High-Performance Epoxy Resin, Self-Leveling, Minimal Bubbles, Clear, Glossy, UV Resistant, Perfect for Table Tops, Crafts. DIY & Pro Number 1 Choice",Health & Personal Care,none,none,beast bond,,en,True,False,False,True,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,,,,,b09qh6xvz4,3/15/2024 0:00,"i am a competitor of this product and am concerned that the manufacturer is not properly listing cpsc/ghs hazard warning information on the labels. there is not consumer hazard information on the front labels and the ghs information on the labels does not match the ghs information provided on the sds. this product can be purchased from amazon. this product is an epoxy resin that is advertised to be used for diy art,  jewelry, table and countertops.",45335.0,doctors best products inc,beast bond,,,,,,,,,,,,,
5.0,Great item,"Had it a year now, love it. Good suction, small enough to have handy but out of the way. Just what I wanted!",b0922jzdm1,2018-07-21,year love good suction small enough handy way wanted,year love good suction small enough handy way wanted,"Hoover Commercial PORTAPOWER Lightweight Canister Vacuum Cleaner with Attachments, Portable Carriable Handheld Small Professional Grade Bagged, 8 Pounds, CH30000, Black",Industrial & Scientific,ch30000,hoover,hoover commercial,,en,False,True,False,True,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0,,,,,,,,,,,,,,,,,,,,ch30000,1/17/2019 0:00,i made a report on 12/6/18 [redacted]. that report is the 1st vacuum we had catch a customers wall outlet on fire. i now have 2 more vacuums over the last couple of weeks that have caused scorched outlets. both of these current incidents have occurred while the cleaner is attempting to unplug the equipment. when they pull the plug from the wall there is a small plasma reaction due to the poor craftsmanship of the cord as a whole. i have had to go to our customers houses to replace the outlet and face plate every time this has happened. we have been lucky thus far that none of our employees have been injured. the problem is inside of the plug the connection between the prongs of the plug and the wires of the cord is breaking and due to the construction of the plug the prong stays in with no visible signs of breaking. ive used our office location as the incident address do to confidentiality between our company and our customers ,43374.0
